Open,Amount,Close,Volume,High,Low,ts
597.0,93700000.0,597.0,157,597.0,596.0,2021-06-02 09:40:00
596.0,115213000.0,598.0,193,598.0,596.0,2021-06-02 09:41:00
597.0,8365000.0,597.0,14,598.0,597.0,2021-06-02 09:42:00
598.0,15545000.0,598.0,26,598.0,597.0,2021-06-02 09:43:00
597.0,20926000.0,598.0,35,598.0,597.0,2021-06-02 09:44:00
598.0,32277000.0,598.0,54,598.0,597.0,2021-06-02 09:45:00
598.0,22707000.0,598.0,38,598.0,597.0,2021-06-02 09:46:00
598.0,28079000.0,597.0,47,598.0,597.0,2021-06-02 09:47:00
597.0,22104000.0,597.0,37,598.0,597.0,2021-06-02 09:48:00
598.0,13739000.0,597.0,23,598.0,597.0,2021-06-02 09:49:00
598.0,18527000.0,597.0,31,598.0,597.0,2021-06-02 09:50:00
598.0,22703000.0,597.0,38,598.0,597.0,2021-06-02 09:51:00
598.0,128989000.0,597.0,216,598.0,597.0,2021-06-02 09:52:00
597.0,28651000.0,597.0,48,598.0,596.0,2021-06-02 09:53:00
597.0,13126000.0,597.0,22,597.0,596.0,2021-06-02 09:54:00
596.0,74041000.0,598.0,124,598.0,596.0,2021-06-02 09:55:00
597.0,15536000.0,597.0,26,598.0,597.0,2021-06-02 09:56:00
598.0,14347000.0,598.0,24,598.0,597.0,2021-06-02 09:57:00
598.0,35268000.0,598.0,59,598.0,597.0,2021-06-02 09:58:00
597.0,27479000.0,598.0,46,598.0,597.0,2021-06-02 09:59:00
598.0,38836000.0,598.0,65,598.0,597.0,2021-06-02 10:00:00
598.0,16131000.0,597.0,27,598.0,597.0,2021-06-02 10:01:00
597.0,89567000.0,596.0,150,598.0,596.0,2021-06-02 10:02:00
597.0,14923000.0,597.0,25,597.0,596.0,2021-06-02 10:03:00
597.0,51337000.0,596.0,86,597.0,596.0,2021-06-02 10:04:00
597.0,11339000.0,597.0,19,597.0,596.0,2021-06-02 10:05:00
597.0,69148000.0,597.0,116,597.0,596.0,2021-06-02 10:06:00
597.0,13124000.0,596.0,22,597.0,596.0,2021-06-02 10:07:00
597.0,14912000.0,597.0,25,597.0,596.0,2021-06-02 10:08:00
596.0,23857000.0,597.0,40,597.0,596.0,2021-06-02 10:09:00
597.0,11933000.0,597.0,20,597.0,596.0,2021-06-02 10:10:00
596.0,8952000.0,597.0,15,597.0,596.0,2021-06-02 10:11:00
596.0,12527000.0,597.0,21,597.0,596.0,2021-06-02 10:12:00
597.0,17303000.0,596.0,29,597.0,596.0,2021-06-02 10:13:00
597.0,10736000.0,597.0,18,597.0,596.0,2021-06-02 10:14:00
597.0,10740000.0,596.0,18,597.0,596.0,2021-06-02 10:15:00
596.0,15507000.0,597.0,26,597.0,596.0,2021-06-02 10:16:00
597.0,16701000.0,597.0,28,597.0,596.0,2021-06-02 10:17:00
597.0,9547000.0,596.0,16,597.0,596.0,2021-06-02 10:18:00
596.0,30439000.0,597.0,51,597.0,596.0,2021-06-02 10:19:00
597.0,32809000.0,597.0,55,597.0,596.0,2021-06-02 10:20:00
597.0,20279000.0,596.0,34,597.0,596.0,2021-06-02 10:21:00
597.0,15512000.0,597.0,26,597.0,596.0,2021-06-02 10:22:00
597.0,19690000.0,596.0,33,597.0,596.0,2021-06-02 10:23:00
597.0,22673000.0,596.0,38,597.0,596.0,2021-06-02 10:24:00
597.0,19694000.0,597.0,33,597.0,596.0,2021-06-02 10:25:00
597.0,14920000.0,597.0,25,597.0,596.0,2021-06-02 10:26:00
597.0,22077000.0,596.0,37,597.0,596.0,2021-06-02 10:27:00
597.0,17306000.0,597.0,29,597.0,596.0,2021-06-02 10:28:00
597.0,14920000.0,596.0,25,597.0,596.0,2021-06-02 10:29:00
597.0,17896000.0,597.0,30,597.0,596.0,2021-06-02 10:30:00
597.0,13725000.0,597.0,23,597.0,596.0,2021-06-02 10:31:00
597.0,13130000.0,597.0,22,597.0,596.0,2021-06-02 10:32:00
596.0,15516000.0,596.0,26,597.0,596.0,2021-06-02 10:33:00
597.0,13728000.0,597.0,23,597.0,596.0,2021-06-02 10:34:00
596.0,16708000.0,597.0,28,597.0,596.0,2021-06-02 10:35:00
596.0,12531000.0,597.0,21,597.0,596.0,2021-06-02 10:36:00
597.0,40586000.0,596.0,68,597.0,596.0,2021-06-02 10:37:00
597.0,14323000.0,596.0,24,597.0,596.0,2021-06-02 10:38:00
597.0,17308000.0,597.0,29,597.0,596.0,2021-06-02 10:39:00
596.0,11338000.0,597.0,19,597.0,596.0,2021-06-02 10:40:00
597.0,10144000.0,596.0,17,597.0,596.0,2021-06-02 10:41:00
597.0,29239000.0,596.0,49,597.0,596.0,2021-06-02 10:42:00
596.0,11932000.0,597.0,20,597.0,596.0,2021-06-02 10:43:00
597.0,18502000.0,597.0,31,597.0,596.0,2021-06-02 10:44:00
597.0,18503000.0,597.0,31,597.0,596.0,2021-06-02 10:45:00
597.0,17906000.0,597.0,30,597.0,596.0,2021-06-02 10:46:00
597.0,23871000.0,597.0,40,597.0,596.0,2021-06-02 10:47:00
597.0,93128000.0,597.0,156,597.0,596.0,2021-06-02 10:48:00
597.0,26871000.0,598.0,45,598.0,597.0,2021-06-02 10:49:00
598.0,13746000.0,598.0,23,598.0,597.0,2021-06-02 10:50:00
598.0,9567000.0,598.0,16,598.0,597.0,2021-06-02 10:51:00
598.0,18535000.0,598.0,31,598.0,597.0,2021-06-02 10:52:00
597.0,21525000.0,598.0,36,598.0,597.0,2021-06-02 10:53:00
598.0,14943000.0,597.0,25,598.0,597.0,2021-06-02 10:54:00
597.0,10158000.0,598.0,17,598.0,597.0,2021-06-02 10:55:00
598.0,15545000.0,598.0,26,598.0,597.0,2021-06-02 10:56:00
597.0,12549000.0,598.0,21,598.0,597.0,2021-06-02 10:57:00
597.0,19130000.0,598.0,32,598.0,597.0,2021-06-02 10:58:00
597.0,15541000.0,598.0,26,598.0,597.0,2021-06-02 10:59:00
598.0,75838000.0,598.0,127,598.0,597.0,2021-06-02 11:00:00
598.0,15528000.0,597.0,26,598.0,597.0,2021-06-02 11:01:00
597.0,20309000.0,597.0,34,598.0,597.0,2021-06-02 11:02:00
598.0,66879000.0,597.0,112,598.0,597.0,2021-06-02 11:03:00
598.0,9559000.0,598.0,16,598.0,597.0,2021-06-02 11:04:00
598.0,19116000.0,597.0,32,598.0,597.0,2021-06-02 11:05:00
598.0,38215000.0,597.0,64,598.0,597.0,2021-06-02 11:06:00
598.0,23889000.0,598.0,40,598.0,597.0,2021-06-02 11:07:00
597.0,56126000.0,597.0,94,598.0,597.0,2021-06-02 11:08:00
598.0,7767000.0,597.0,13,598.0,597.0,2021-06-02 11:09:00
597.0,165375000.0,596.0,277,598.0,596.0,2021-06-02 11:10:00
596.0,13122000.0,597.0,22,597.0,596.0,2021-06-02 11:11:00
596.0,8354000.0,597.0,14,597.0,596.0,2021-06-02 11:12:00
596.0,12526000.0,596.0,21,597.0,596.0,2021-06-02 11:13:00
597.0,19081000.0,596.0,32,597.0,596.0,2021-06-02 11:14:00
596.0,65652000.0,597.0,110,597.0,596.0,2021-06-02 11:15:00
597.0,8353000.0,597.0,14,597.0,596.0,2021-06-02 11:16:00
596.0,10738000.0,597.0,18,597.0,596.0,2021-06-02 11:17:00
597.0,14913000.0,597.0,25,597.0,596.0,2021-06-02 11:18:00
597.0,8951000.0,597.0,15,597.0,596.0,2021-06-02 11:19:00
597.0,8950000.0,597.0,15,597.0,596.0,2021-06-02 11:20:00
596.0,14913000.0,597.0,25,597.0,596.0,2021-06-02 11:21:00
596.0,14916000.0,597.0,25,597.0,596.0,2021-06-02 11:22:00
597.0,8353000.0,597.0,14,597.0,596.0,2021-06-02 11:23:00
596.0,22069000.0,597.0,37,597.0,596.0,2021-06-02 11:24:00
596.0,14912000.0,597.0,25,597.0,596.0,2021-06-02 11:25:00
597.0,22665000.0,597.0,38,597.0,596.0,2021-06-02 11:26:00
597.0,17894000.0,597.0,30,597.0,596.0,2021-06-02 11:27:00
596.0,156814000.0,597.0,263,597.0,596.0,2021-06-02 11:28:00
597.0,171720000.0,596.0,288,597.0,596.0,2021-06-02 11:29:00
596.0,148464000.0,597.0,249,597.0,596.0,2021-06-02 11:30:00
596.0,144164000.0,595.0,242,597.0,595.0,2021-06-02 11:31:00
596.0,26785000.0,596.0,45,596.0,595.0,2021-06-02 11:32:00
596.0,95293000.0,596.0,160,596.0,595.0,2021-06-02 11:33:00
595.0,28583000.0,596.0,48,596.0,595.0,2021-06-02 11:34:00
596.0,64336000.0,595.0,108,596.0,595.0,2021-06-02 11:35:00
596.0,7747000.0,596.0,13,596.0,595.0,2021-06-02 11:36:00
596.0,8934000.0,596.0,15,596.0,595.0,2021-06-02 11:37:00
596.0,18459000.0,596.0,31,596.0,595.0,2021-06-02 11:38:00
596.0,24410000.0,595.0,41,596.0,595.0,2021-06-02 11:39:00
596.0,302373000.0,596.0,508,596.0,594.0,2021-06-02 11:40:00
595.0,30939000.0,594.0,52,596.0,594.0,2021-06-02 11:41:00
594.0,45166000.0,595.0,76,595.0,594.0,2021-06-02 11:42:00
595.0,25560000.0,595.0,43,595.0,594.0,2021-06-02 11:43:00
594.0,57057000.0,595.0,96,595.0,594.0,2021-06-02 11:44:00
594.0,153312000.0,595.0,258,595.0,593.0,2021-06-02 11:45:00
594.0,78436000.0,594.0,132,595.0,593.0,2021-06-02 11:46:00
594.0,73693000.0,595.0,124,595.0,593.0,2021-06-02 11:47:00
595.0,45196000.0,595.0,76,595.0,594.0,2021-06-02 11:48:00
594.0,20794000.0,595.0,35,595.0,593.0,2021-06-02 11:49:00
595.0,7134000.0,594.0,12,595.0,594.0,2021-06-02 11:50:00
595.0,76626000.0,595.0,129,595.0,593.0,2021-06-02 11:51:00
594.0,12480000.0,594.0,21,595.0,594.0,2021-06-02 11:52:00
594.0,122554000.0,595.0,206,595.0,594.0,2021-06-02 11:53:00
595.0,7728000.0,595.0,13,595.0,594.0,2021-06-02 11:54:00
595.0,11297000.0,595.0,19,595.0,594.0,2021-06-02 11:55:00
594.0,8321000.0,595.0,14,595.0,594.0,2021-06-02 11:56:00
595.0,11886000.0,595.0,20,595.0,594.0,2021-06-02 11:57:00
595.0,17236000.0,595.0,29,595.0,594.0,2021-06-02 11:58:00
595.0,7136000.0,595.0,12,595.0,594.0,2021-06-02 11:59:00
594.0,13668000.0,595.0,23,595.0,594.0,2021-06-02 12:00:00
595.0,5945000.0,594.0,10,595.0,594.0,2021-06-02 12:01:00
595.0,13072000.0,594.0,22,595.0,594.0,2021-06-02 12:02:00
595.0,5944000.0,594.0,10,595.0,594.0,2021-06-02 12:03:00
595.0,17232000.0,594.0,29,595.0,594.0,2021-06-02 12:04:00
595.0,42772000.0,594.0,72,595.0,594.0,2021-06-02 12:05:00
594.0,12479000.0,595.0,21,595.0,594.0,2021-06-02 12:06:00
595.0,24953000.0,594.0,42,595.0,594.0,2021-06-02 12:07:00
594.0,20201000.0,594.0,34,595.0,594.0,2021-06-02 12:08:00
595.0,8321000.0,594.0,14,595.0,594.0,2021-06-02 12:09:00
594.0,32655000.0,594.0,55,595.0,593.0,2021-06-02 12:10:00
594.0,30291000.0,594.0,51,594.0,593.0,2021-06-02 12:11:00
594.0,19597000.0,594.0,33,594.0,593.0,2021-06-02 12:12:00
593.0,96822000.0,594.0,163,595.0,593.0,2021-06-02 12:13:00
595.0,14856000.0,594.0,25,595.0,594.0,2021-06-02 12:14:00
595.0,15449000.0,594.0,26,595.0,594.0,2021-06-02 12:15:00
595.0,7729000.0,595.0,13,595.0,594.0,2021-06-02 12:16:00
594.0,10103000.0,594.0,17,595.0,594.0,2021-06-02 12:17:00
594.0,8322000.0,594.0,14,595.0,594.0,2021-06-02 12:18:00
595.0,37449000.0,595.0,63,595.0,594.0,2021-06-02 12:19:00
595.0,15467000.0,595.0,26,595.0,594.0,2021-06-02 12:20:00
594.0,13682000.0,595.0,23,595.0,594.0,2021-06-02 12:21:00
595.0,8921000.0,595.0,15,595.0,594.0,2021-06-02 12:22:00
595.0,14866000.0,595.0,25,595.0,594.0,2021-06-02 12:23:00
594.0,15455000.0,595.0,26,595.0,594.0,2021-06-02 12:24:00
595.0,11303000.0,595.0,19,595.0,594.0,2021-06-02 12:25:00
595.0,122968000.0,594.0,207,595.0,594.0,2021-06-02 12:26:00
594.0,14261000.0,594.0,24,595.0,594.0,2021-06-02 12:27:00
595.0,13669000.0,595.0,23,595.0,594.0,2021-06-02 12:28:00
595.0,7136000.0,594.0,12,595.0,594.0,2021-06-02 12:29:00
594.0,13670000.0,594.0,23,595.0,594.0,2021-06-02 12:30:00
594.0,27924000.0,594.0,47,595.0,594.0,2021-06-02 12:31:00
595.0,8917000.0,594.0,15,595.0,594.0,2021-06-02 12:32:00
594.0,15452000.0,595.0,26,595.0,594.0,2021-06-02 12:33:00
594.0,19608000.0,595.0,33,595.0,594.0,2021-06-02 12:34:00
594.0,17234000.0,594.0,29,595.0,594.0,2021-06-02 12:35:00
594.0,32082000.0,594.0,54,595.0,594.0,2021-06-02 12:36:00
594.0,64136000.0,593.0,108,594.0,593.0,2021-06-02 12:37:00
594.0,22544000.0,594.0,38,594.0,593.0,2021-06-02 12:38:00
594.0,17804000.0,593.0,30,594.0,593.0,2021-06-02 12:39:00
594.0,11275000.0,594.0,19,594.0,593.0,2021-06-02 12:40:00
593.0,8901000.0,594.0,15,594.0,593.0,2021-06-02 12:41:00
594.0,10088000.0,593.0,17,594.0,593.0,2021-06-02 12:42:00
594.0,14241000.0,594.0,24,594.0,593.0,2021-06-02 12:43:00
593.0,10686000.0,594.0,18,594.0,593.0,2021-06-02 12:44:00
593.0,55235000.0,594.0,93,594.0,593.0,2021-06-02 12:45:00
594.0,159224000.0,594.0,268,595.0,593.0,2021-06-02 12:46:00
594.0,7728000.0,595.0,13,595.0,594.0,2021-06-02 12:47:00
595.0,8917000.0,595.0,15,595.0,594.0,2021-06-02 12:48:00
594.0,6538000.0,594.0,11,595.0,594.0,2021-06-02 12:49:00
595.0,18421000.0,594.0,31,595.0,594.0,2021-06-02 12:50:00
595.0,10106000.0,594.0,17,595.0,594.0,2021-06-02 12:51:00
594.0,14855000.0,594.0,25,595.0,594.0,2021-06-02 12:52:00
595.0,14861000.0,594.0,25,595.0,594.0,2021-06-02 12:53:00
594.0,10104000.0,594.0,17,595.0,594.0,2021-06-02 12:54:00
595.0,21991000.0,594.0,37,595.0,594.0,2021-06-02 12:55:00
594.0,13669000.0,595.0,23,595.0,594.0,2021-06-02 12:56:00
594.0,8320000.0,595.0,14,595.0,594.0,2021-06-02 12:57:00
595.0,10104000.0,594.0,17,595.0,594.0,2021-06-02 12:58:00
594.0,18422000.0,594.0,31,595.0,594.0,2021-06-02 12:59:00
594.0,15456000.0,595.0,26,595.0,594.0,2021-06-02 13:00:00
594.0,49964000.0,595.0,84,595.0,594.0,2021-06-02 13:01:00
595.0,59488000.0,595.0,100,595.0,594.0,2021-06-02 13:02:00
595.0,73178000.0,595.0,123,595.0,594.0,2021-06-02 13:03:00
595.0,64846000.0,595.0,109,595.0,594.0,2021-06-02 13:04:00
595.0,136242000.0,596.0,229,596.0,594.0,2021-06-02 13:05:00
595.0,47074000.0,596.0,79,596.0,595.0,2021-06-02 13:06:00
596.0,66725000.0,596.0,112,596.0,595.0,2021-06-02 13:07:00
595.0,52439000.0,596.0,88,596.0,595.0,2021-06-02 13:08:00
595.0,57800000.0,596.0,97,596.0,595.0,2021-06-02 13:09:00
596.0,62542000.0,596.0,105,596.0,595.0,2021-06-02 13:10:00
596.0,60178000.0,596.0,101,596.0,595.0,2021-06-02 13:11:00
595.0,59575000.0,596.0,100,596.0,595.0,2021-06-02 13:12:00
595.0,62558000.0,596.0,105,596.0,595.0,2021-06-02 13:13:00
595.0,115434000.0,595.0,194,596.0,594.0,2021-06-02 13:14:00
595.0,58302000.0,595.0,98,595.0,594.0,2021-06-02 13:15:00
594.0,58298000.0,595.0,98,595.0,594.0,2021-06-02 13:16:00
595.0,67294000.0,596.0,113,596.0,595.0,2021-06-02 13:17:00
596.0,73844000.0,596.0,124,596.0,594.0,2021-06-02 13:18:00
595.0,57188000.0,596.0,96,596.0,595.0,2021-06-02 13:19:00
595.0,57802000.0,596.0,97,596.0,595.0,2021-06-02 13:20:00
596.0,60774000.0,596.0,102,596.0,595.0,2021-06-02 13:21:00
596.0,94593000.0,596.0,159,596.0,594.0,2021-06-02 13:22:00
596.0,63145000.0,596.0,106,596.0,595.0,2021-06-02 13:23:00
596.0,65535000.0,595.0,110,596.0,595.0,2021-06-02 13:24:00
596.0,83927000.0,596.0,141,596.0,594.0,2021-06-02 13:25:00
595.0,1313760000.0,595.0,2208,595.0,595.0,2021-06-02 13:30:00
600.0,1303035000.0,599.0,2172,600.0,599.0,2021-06-03 09:01:00
599.0,198813000.0,599.0,332,600.0,598.0,2021-06-03 09:02:00
599.0,47908000.0,599.0,80,600.0,598.0,2021-06-03 09:03:00
599.0,104932000.0,600.0,175,600.0,599.0,2021-06-03 09:04:00
599.0,60522000.0,599.0,101,600.0,598.0,2021-06-03 09:05:00
599.0,44313000.0,599.0,74,599.0,598.0,2021-06-03 09:06:00
598.0,32316000.0,598.0,54,599.0,598.0,2021-06-03 09:07:00
599.0,25749000.0,599.0,43,599.0,598.0,2021-06-03 09:08:00
598.0,12569000.0,599.0,21,599.0,598.0,2021-06-03 09:09:00
599.0,16764000.0,598.0,28,599.0,598.0,2021-06-03 09:10:00
598.0,13763000.0,598.0,23,599.0,598.0,2021-06-03 09:11:00
599.0,23956000.0,599.0,40,599.0,598.0,2021-06-03 09:12:00
598.0,16159000.0,598.0,27,599.0,598.0,2021-06-03 09:13:00
598.0,62280000.0,598.0,104,599.0,598.0,2021-06-03 09:14:00
599.0,11977000.0,598.0,20,599.0,598.0,2021-06-03 09:15:00
598.0,17949000.0,598.0,30,599.0,598.0,2021-06-03 09:16:00
599.0,22138000.0,598.0,37,599.0,598.0,2021-06-03 09:17:00
599.0,20937000.0,598.0,35,599.0,598.0,2021-06-03 09:18:00
598.0,12564000.0,599.0,21,599.0,598.0,2021-06-03 09:19:00
598.0,241595000.0,598.0,404,599.0,597.0,2021-06-03 09:20:00
598.0,14946000.0,598.0,25,598.0,597.0,2021-06-03 09:21:00
598.0,16736000.0,598.0,28,598.0,597.0,2021-06-03 09:22:00
598.0,15544000.0,597.0,26,598.0,597.0,2021-06-03 09:23:00
597.0,17340000.0,598.0,29,598.0,597.0,2021-06-03 09:24:00
598.0,42987000.0,597.0,72,598.0,597.0,2021-06-03 09:25:00
597.0,10154000.0,598.0,17,598.0,597.0,2021-06-03 09:26:00
597.0,25674000.0,597.0,43,598.0,597.0,2021-06-03 09:27:00
598.0,24484000.0,597.0,41,598.0,597.0,2021-06-03 09:28:00
597.0,17314000.0,597.0,29,598.0,596.0,2021-06-03 09:29:00
597.0,23252000.0,597.0,39,597.0,596.0,2021-06-03 09:30:00
597.0,64476000.0,598.0,108,598.0,596.0,2021-06-03 09:31:00
598.0,11950000.0,597.0,20,598.0,597.0,2021-06-03 09:32:00
598.0,58516000.0,598.0,98,598.0,596.0,2021-06-03 09:33:00
598.0,21510000.0,597.0,36,598.0,597.0,2021-06-03 09:34:00
598.0,7172000.0,597.0,12,598.0,597.0,2021-06-03 09:35:00
598.0,82374000.0,596.0,138,598.0,596.0,2021-06-03 09:36:00
597.0,4177000.0,597.0,7,597.0,596.0,2021-06-03 09:37:00
597.0,5970000.0,597.0,10,597.0,597.0,2021-06-03 09:38:00
596.0,108045000.0,597.0,181,597.0,596.0,2021-06-03 09:39:00
597.0,91996000.0,597.0,154,598.0,597.0,2021-06-03 09:40:00
597.0,6575000.0,598.0,11,598.0,597.0,2021-06-03 09:41:00
597.0,11947000.0,597.0,20,598.0,597.0,2021-06-03 09:42:00
598.0,16126000.0,597.0,27,598.0,597.0,2021-06-03 09:43:00
598.0,17338000.0,598.0,29,598.0,597.0,2021-06-03 09:44:00
598.0,578146000.0,598.0,967,599.0,597.0,2021-06-03 09:45:00
598.0,30503000.0,599.0,51,599.0,597.0,2021-06-03 09:46:00
599.0,17946000.0,598.0,30,599.0,598.0,2021-06-03 09:47:00
598.0,7781000.0,598.0,13,599.0,598.0,2021-06-03 09:48:00
599.0,26915000.0,598.0,45,599.0,597.0,2021-06-03 09:49:00
598.0,4784000.0,598.0,8,598.0,598.0,2021-06-03 09:50:00
598.0,7772000.0,598.0,13,598.0,597.0,2021-06-03 09:51:00
598.0,8966000.0,598.0,15,598.0,597.0,2021-06-03 09:52:00
598.0,5382000.0,598.0,9,598.0,598.0,2021-06-03 09:53:00
598.0,8965000.0,598.0,15,598.0,597.0,2021-06-03 09:54:00
598.0,130931000.0,598.0,219,599.0,597.0,2021-06-03 09:55:00
599.0,46655000.0,598.0,78,599.0,597.0,2021-06-03 09:56:00
598.0,10760000.0,598.0,18,598.0,597.0,2021-06-03 09:57:00
598.0,27507000.0,598.0,46,598.0,597.0,2021-06-03 09:58:00
598.0,14350000.0,598.0,24,598.0,597.0,2021-06-03 09:59:00
598.0,18533000.0,597.0,31,598.0,597.0,2021-06-03 10:00:00
598.0,14351000.0,598.0,24,598.0,597.0,2021-06-03 10:01:00
598.0,16742000.0,598.0,28,598.0,597.0,2021-06-03 10:02:00
598.0,15545000.0,598.0,26,598.0,597.0,2021-06-03 10:03:00
598.0,11360000.0,597.0,19,598.0,597.0,2021-06-03 10:04:00
598.0,19731000.0,598.0,33,598.0,597.0,2021-06-03 10:05:00
598.0,59792000.0,598.0,100,598.0,597.0,2021-06-03 10:06:00
598.0,20923000.0,598.0,35,598.0,597.0,2021-06-03 10:07:00
598.0,84306000.0,598.0,141,598.0,597.0,2021-06-03 10:08:00
598.0,40089000.0,598.0,67,599.0,598.0,2021-06-03 10:09:00
598.0,17357000.0,599.0,29,599.0,598.0,2021-06-03 10:10:00
599.0,10179000.0,599.0,17,599.0,598.0,2021-06-03 10:11:00
599.0,23945000.0,598.0,40,599.0,598.0,2021-06-03 10:12:00
599.0,14363000.0,598.0,24,599.0,598.0,2021-06-03 10:13:00
598.0,33517000.0,598.0,56,599.0,598.0,2021-06-03 10:14:00
598.0,26339000.0,598.0,44,599.0,598.0,2021-06-03 10:15:00
598.0,19151000.0,598.0,32,599.0,598.0,2021-06-03 10:16:00
598.0,23937000.0,599.0,40,599.0,598.0,2021-06-03 10:17:00
598.0,47867000.0,598.0,80,599.0,598.0,2021-06-03 10:18:00
598.0,76593000.0,598.0,128,599.0,598.0,2021-06-03 10:19:00
599.0,775189000.0,599.0,1294,600.0,598.0,2021-06-03 10:20:00
600.0,27582000.0,600.0,46,600.0,599.0,2021-06-03 10:21:00
600.0,217708000.0,600.0,363,600.0,599.0,2021-06-03 10:22:00
599.0,119958000.0,600.0,200,600.0,599.0,2021-06-03 10:23:00
599.0,50978000.0,600.0,85,600.0,599.0,2021-06-03 10:24:00
600.0,49755000.0,599.0,83,600.0,599.0,2021-06-03 10:25:00
599.0,67732000.0,599.0,113,600.0,599.0,2021-06-03 10:26:00
600.0,58185000.0,600.0,97,600.0,599.0,2021-06-03 10:27:00
600.0,17384000.0,599.0,29,600.0,599.0,2021-06-03 10:28:00
599.0,15586000.0,599.0,26,600.0,599.0,2021-06-03 10:29:00
600.0,13786000.0,599.0,23,600.0,599.0,2021-06-03 10:30:00
599.0,118605000.0,599.0,198,600.0,598.0,2021-06-03 10:31:00
599.0,11973000.0,598.0,20,599.0,598.0,2021-06-03 10:32:00
599.0,13768000.0,598.0,23,599.0,598.0,2021-06-03 10:33:00
599.0,38322000.0,599.0,64,599.0,598.0,2021-06-03 10:34:00
598.0,22753000.0,598.0,38,599.0,598.0,2021-06-03 10:35:00
599.0,23944000.0,599.0,40,599.0,598.0,2021-06-03 10:36:00
599.0,14365000.0,598.0,24,599.0,598.0,2021-06-03 10:37:00
599.0,20349000.0,598.0,34,599.0,598.0,2021-06-03 10:38:00
599.0,254742000.0,598.0,426,599.0,597.0,2021-06-03 10:39:00
598.0,35248000.0,598.0,59,598.0,597.0,2021-06-03 10:40:00
598.0,153676000.0,598.0,257,599.0,597.0,2021-06-03 10:41:00
599.0,34729000.0,599.0,58,599.0,598.0,2021-06-03 10:42:00
599.0,25747000.0,599.0,43,599.0,598.0,2021-06-03 10:43:00
598.0,14366000.0,598.0,24,599.0,598.0,2021-06-03 10:44:00
598.0,13166000.0,599.0,22,599.0,598.0,2021-06-03 10:45:00
599.0,70583000.0,598.0,118,599.0,598.0,2021-06-03 10:46:00
598.0,16756000.0,598.0,28,599.0,598.0,2021-06-03 10:47:00
599.0,21539000.0,598.0,36,599.0,598.0,2021-06-03 10:48:00
598.0,22742000.0,599.0,38,599.0,598.0,2021-06-03 10:49:00
599.0,14362000.0,598.0,24,599.0,598.0,2021-06-03 10:50:00
598.0,15559000.0,599.0,26,599.0,598.0,2021-06-03 10:51:00
598.0,13763000.0,599.0,23,599.0,598.0,2021-06-03 10:52:00
599.0,29315000.0,598.0,49,599.0,598.0,2021-06-03 10:53:00
599.0,11969000.0,599.0,20,599.0,598.0,2021-06-03 10:54:00
598.0,19149000.0,598.0,32,599.0,598.0,2021-06-03 10:55:00
598.0,16157000.0,598.0,27,599.0,598.0,2021-06-03 10:56:00
598.0,13765000.0,598.0,23,599.0,598.0,2021-06-03 10:57:00
598.0,34096000.0,599.0,57,599.0,598.0,2021-06-03 10:58:00
599.0,18547000.0,598.0,31,599.0,598.0,2021-06-03 10:59:00
598.0,25106000.0,598.0,42,598.0,597.0,2021-06-03 11:00:00
598.0,27504000.0,598.0,46,598.0,597.0,2021-06-03 11:01:00
598.0,31090000.0,598.0,52,598.0,597.0,2021-06-03 11:02:00
598.0,19122000.0,597.0,32,598.0,597.0,2021-06-03 11:03:00
597.0,12549000.0,598.0,21,598.0,597.0,2021-06-03 11:04:00
597.0,13748000.0,597.0,23,598.0,597.0,2021-06-03 11:05:00
598.0,13750000.0,598.0,23,598.0,597.0,2021-06-03 11:06:00
597.0,12551000.0,598.0,21,598.0,597.0,2021-06-03 11:07:00
598.0,17335000.0,598.0,29,598.0,597.0,2021-06-03 11:08:00
598.0,12553000.0,597.0,21,598.0,597.0,2021-06-03 11:09:00
597.0,17338000.0,597.0,29,598.0,597.0,2021-06-03 11:10:00
598.0,37666000.0,598.0,63,598.0,597.0,2021-06-03 11:11:00
598.0,22107000.0,598.0,37,598.0,597.0,2021-06-03 11:12:00
597.0,183299000.0,597.0,307,598.0,597.0,2021-06-03 11:13:00
597.0,13748000.0,598.0,23,598.0,597.0,2021-06-03 11:14:00
598.0,16138000.0,597.0,27,598.0,597.0,2021-06-03 11:15:00
597.0,14344000.0,598.0,24,598.0,597.0,2021-06-03 11:16:00
598.0,13745000.0,598.0,23,598.0,597.0,2021-06-03 11:17:00
598.0,94485000.0,598.0,158,599.0,597.0,2021-06-03 11:18:00
599.0,11372000.0,599.0,19,599.0,597.0,2021-06-03 11:19:00
599.0,17965000.0,598.0,30,599.0,598.0,2021-06-03 11:20:00
599.0,46646000.0,597.0,78,599.0,597.0,2021-06-03 11:21:00
598.0,13151000.0,598.0,22,598.0,597.0,2021-06-03 11:22:00
598.0,20919000.0,599.0,35,599.0,597.0,2021-06-03 11:23:00
599.0,23912000.0,597.0,40,599.0,597.0,2021-06-03 11:24:00
598.0,15545000.0,598.0,26,598.0,597.0,2021-06-03 11:25:00
598.0,35278000.0,599.0,59,599.0,597.0,2021-06-03 11:26:00
599.0,23929000.0,597.0,40,599.0,597.0,2021-06-03 11:27:00
598.0,11365000.0,599.0,19,599.0,597.0,2021-06-03 11:28:00
597.0,17351000.0,598.0,29,599.0,597.0,2021-06-03 11:29:00
598.0,20922000.0,597.0,35,599.0,597.0,2021-06-03 11:30:00
